,6AMay,3CJuly,6DMay,8CMay,8CJuly,6CMay,6AJuly,6DJuly,3AJuly,8BJuly,8BMay,3CMay,3BJuly,8AJuly,8AMay,3AMay,6CJuly,3BMay,0CJuly,0CMay,0AJuly,1DJuly,0BMay,1GMay,0BJuly,0AMay,1FJuly,1FMay,1DMay,1GJuly,taxonomy
denovo225,3,22,0,0,0,0,4,0,4,0,0,1,5,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Fibrobacteres,Fibrobacteria,Ucp1540,,,
denovo447,12,0,6,4,3,4,4,1,0,1,11,2,0,2,10,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,,
denovo398,5,1,0,2,1,0,4,1,0,0,4,0,3,5,4,0,4,3,8,7,2,3,2,1,0,1,0,2,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
denovo219,2,2,0,4,5,7,8,7,2,3,5,0,0,0,1,2,8,4,0,0,0,0,0,0,0,0,2,0,1,0,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
denovo1487,0,0,2,1,1,2,0,0,0,1,6,0,0,4,0,0,0,0,11,3,11,1,3,2,6,0,0,0,3,6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
denovo1094,0,2,1,0,2,1,1,0,0,0,0,1,1,0,2,2,0,2,9,12,14,1,3,0,0,3,1,4,1,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
denovo492,4,3,2,1,4,2,10,1,1,4,1,4,3,2,1,4,0,3,2,1,1,0,1,3,2,2,1,0,0,0,Bacteria,Gemmatimonadetes,Gemm-2,,,,
denovo1568,4,1,0,11,16,0,0,0,0,1,6,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Chloroflexi,Anaerolineae,SBR1031,SJA-101,,
denovo892,3,1,1,2,1,1,1,2,4,0,2,9,6,1,2,0,3,17,1,0,0,0,0,0,0,0,1,4,1,0,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
denovo2147,0,0,4,4,6,4,2,11,1,0,1,2,0,0,0,3,3,0,4,2,1,0,3,0,5,5,0,0,1,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,,
denovo285,0,3,0,0,0,0,3,0,3,1,1,15,4,2,1,10,0,16,0,2,0,0,0,0,0,0,0,0,1,0,Bacteria,Acidobacteria,RB25,,,,
denovo439,4,0,2,1,1,6,0,0,0,0,0,6,0,1,4,0,0,1,0,0,1,1,0,11,0,0,2,4,14,3,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,
denovo815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,2,0,10,2,0,14,0,2,0,5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae
denovo173,10,5,2,6,0,1,7,4,5,1,3,3,0,2,3,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,Bacteria,Planctomycetes,OM190,agg27,,,
denovo253,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,7,5,0,7,10,3,2,0,8,5,4,Bacteria,Acidobacteria,Chloracidobacteria,RB41,Ellin6075,,
denovo319,3,1,3,20,4,1,1,1,0,0,6,4,2,0,7,1,0,3,0,1,0,0,0,0,0,1,1,0,1,1,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,
denovo565,0,0,3,2,2,2,3,3,0,1,3,0,0,6,6,1,1,0,0,0,0,0,0,4,0,0,1,5,0,18,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,
denovo1324,4,0,2,3,5,4,1,0,0,4,8,0,0,2,9,1,1,0,0,0,0,0,0,1,0,0,0,7,0,9,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
denovo651,3,1,0,2,1,2,4,0,0,0,1,11,0,4,6,0,0,2,3,7,6,1,3,0,1,1,0,0,2,0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
denovo721,0,1,1,5,3,0,1,0,1,2,2,3,0,3,5,0,1,3,1,5,2,0,4,7,1,1,0,2,5,2,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae
denovo1574,4,9,2,2,2,2,2,0,2,0,3,3,2,3,1,2,0,5,3,5,0,0,5,1,2,1,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NB1-i,,
denovo1856,1,0,1,2,4,2,1,0,0,2,4,0,0,10,7,0,0,0,0,0,0,0,0,5,0,0,0,6,4,12,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,,
denovo290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,12,3,1,2,3,2,0,3,8,3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
denovo1339,0,1,0,3,1,1,0,0,0,0,10,3,0,0,2,1,0,3,3,7,0,0,0,7,2,0,0,9,7,0,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
denovo1707,2,12,0,2,1,1,3,0,0,1,2,4,2,1,3,5,2,11,1,0,1,4,1,0,0,0,0,0,1,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
denovo1415,5,3,7,9,5,6,0,5,1,0,2,0,1,1,3,0,5,0,0,0,0,1,0,3,0,0,0,1,1,1,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
denovo390,2,0,7,1,4,3,2,1,1,4,11,1,1,4,8,0,1,1,0,0,0,1,0,2,0,0,1,2,2,0,Bacteria,Verrucomicrobia,Pedosphaerae,,,,
denovo438,2,1,2,10,5,8,4,2,1,3,11,0,3,1,1,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
denovo1179,0,0,0,5,2,0,0,0,0,0,1,0,0,0,2,0,0,0,7,3,3,1,1,12,3,5,3,6,2,4,Bacteria,Bacteroidetes,Rhodothermi,Rhodothermales,Rhodothermaceae,,
denovo353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,2,11,7,30,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter
denovo919,5,0,8,0,0,6,8,0,4,1,3,0,2,3,2,3,2,8,0,0,0,2,0,1,2,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
denovo1981,0,0,4,5,6,2,0,0,0,8,6,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,
denovo165,0,0,0,3,3,0,0,0,0,2,1,0,0,0,1,0,0,0,3,4,5,5,0,5,1,1,4,12,6,3,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,
denovo1857,4,0,0,11,2,2,14,1,0,4,11,0,0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Entotheonellales,Entotheonellaceae,Candidatus Entotheonella,
denovo391,1,1,4,3,0,1,3,1,0,0,1,1,0,0,1,1,0,0,3,2,1,4,0,5,6,2,2,3,3,10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
denovo461,2,0,5,5,3,6,0,2,1,1,8,4,2,1,0,1,2,1,1,0,0,1,0,4,0,0,0,8,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
denovo202,3,2,2,1,0,2,2,0,0,0,2,6,3,0,1,3,0,10,3,5,5,0,4,0,0,0,2,0,0,2,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
denovo531,3,4,1,1,1,0,4,0,0,0,5,5,1,7,1,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Acidobacteria,AT-s2-57,,,,
denovo1381,1,1,0,0,0,1,0,0,0,0,0,3,4,0,0,5,0,4,9,5,6,1,1,3,6,0,1,3,2,2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
denovo448,3,0,5,1,2,6,4,0,1,2,1,8,2,0,4,7,0,5,1,0,1,1,1,1,0,0,0,1,1,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,HTCC2188,HTCC,
denovo594,2,1,1,7,2,1,1,1,1,4,5,2,2,7,7,1,2,8,0,1,1,0,0,0,0,0,0,0,1,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
denovo513,2,0,2,4,9,0,1,2,0,2,14,0,1,3,8,0,0,2,3,2,0,1,0,0,0,0,0,1,0,1,Bacteria,Planctomycetes,OM190,agg27,,,
denovo357,5,0,2,2,1,1,8,0,2,1,1,2,8,2,2,4,0,2,3,3,2,4,0,0,0,2,0,1,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
denovo382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,6,6,0,3,5,5,3,6,6,7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
denovo328,1,3,1,0,0,2,2,0,0,0,0,11,3,4,5,3,0,7,4,3,4,0,2,0,0,0,0,0,3,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
denovo432,6,0,4,4,7,2,2,1,3,2,4,0,0,1,8,0,0,2,0,0,0,3,0,4,0,0,1,1,1,1,Bacteria,Gemmatimonadetes,Gemm-3,,,,
denovo631,3,0,10,1,1,7,4,0,0,1,1,2,0,0,2,1,0,0,6,0,6,0,2,7,1,2,0,0,0,0,Bacteria,WS3,PRR-12,Sediment-1,PRR-10,,
denovo1074,1,0,1,6,7,0,1,2,0,7,15,0,0,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales
denovo423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,19,0,0,0,11,7,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,125ds10,,
denovo580,1,1,12,0,0,9,4,2,0,0,3,0,0,0,3,0,1,0,4,0,2,0,2,2,3,2,1,1,2,2,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae
denovo2013,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,7,4,14,1,5,2,7,1,1,3,4,2,Bacteria,Chloroflexi,Ellin6529,,,,
denovo310,7,0,6,4,2,2,3,0,0,2,19,0,0,4,2,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,Bacteria,Planctomycetes,OM190,agg27,,,
denovo558,0,2,0,5,1,1,3,1,0,5,0,0,2,0,2,0,1,1,0,0,0,2,0,8,0,0,6,5,3,9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
denovo729,3,0,2,1,1,1,1,0,0,0,4,2,0,0,3,0,0,13,0,0,0,1,0,11,0,0,0,11,3,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,,
denovo333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,12,0,8,0,11,2,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
denovo262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,2,2,11,4,3,2,3,8,4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
denovo498,5,2,0,4,1,2,4,1,2,1,7,3,3,4,4,4,1,2,0,4,1,0,0,0,0,0,0,1,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
denovo276,11,0,1,7,3,0,7,2,0,4,5,0,6,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,SBR1093,VHS-B5-50,,,,
denovo351,3,0,2,7,17,2,0,0,0,2,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Gemmatimonadetes,Gemmatimonadetes
denovo902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,1,4,6,7,0,3,4,3,9,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
denovo821,2,7,0,1,2,0,2,0,3,0,0,4,0,0,0,3,1,8,2,10,4,3,1,0,2,0,0,0,0,0,Archaea,Crenarchaeota,Thaumarchaeota,Cenarchaeales,Cenarchaeaceae,Nitrosopumilus,
denovo488,2,0,5,2,8,3,3,1,0,2,6,0,0,3,5,0,0,0,0,0,0,2,0,3,0,0,7,0,0,3,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,
denovo1314,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,6,0,3,6,9,4,0,2,6,2,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales
denovo831,3,0,1,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,3,2,6,2,1,6,4,1,0,7,8,5,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,
denovo266,0,0,0,1,1,0,0,0,0,0,2,0,1,4,1,0,0,1,4,17,6,1,1,5,3,3,1,1,2,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
denovo1064,0,4,0,0,0,0,0,0,12,0,0,16,8,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
denovo2176,4,1,3,4,8,3,7,5,2,1,9,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
denovo610,5,0,4,4,1,10,1,2,0,2,2,0,2,0,2,0,0,0,4,5,3,1,1,1,0,3,0,0,1,1,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,,,
denovo245,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,4,5,7,12,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Chitinophagaceae,,
denovo255,5,0,1,9,5,5,4,1,0,1,10,0,0,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
denovo441,3,0,6,4,4,10,4,2,0,1,2,0,0,3,1,0,1,0,0,0,2,1,0,3,0,0,1,2,1,4,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,
denovo414,4,1,0,0,0,6,0,0,0,0,2,12,4,0,0,0,2,6,1,6,0,3,0,1,0,1,1,0,4,1,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,,
denovo1121,0,2,0,0,6,2,0,0,4,2,3,8,1,0,1,0,0,5,1,5,2,0,0,2,0,0,1,2,3,5,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azoarcus,
denovo547,3,12,0,1,1,1,2,0,3,1,3,2,6,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,,
denovo954,2,1,1,5,7,1,3,0,3,3,1,4,2,3,5,3,1,7,0,0,0,0,0,1,0,0,0,1,0,0,Bacteria,Gemmatimonadetes,Gemm-2,,,,
denovo358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,0,10,0,2,16,1,1,0,3,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Chromatiaceae,,
denovo1948,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,6,3,2,0,0,8,2,5,4,2,9,5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
denovo764,0,0,1,20,17,2,0,0,0,1,8,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,
denovo323,0,0,0,5,5,0,0,0,0,2,1,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus
denovo1262,5,5,4,12,3,2,0,1,0,2,4,3,0,3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
denovo1119,1,2,2,3,0,2,1,2,1,1,5,1,1,0,6,2,0,1,0,0,0,2,0,3,0,0,5,2,6,5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
denovo947,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,8,5,2,4,3,3,2,4,3,5,6,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
denovo511,0,0,0,2,0,0,0,3,0,3,1,0,0,1,3,0,0,0,8,1,1,0,1,1,8,0,0,2,0,18,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Mycoplana,
denovo1243,7,1,9,9,1,4,0,0,0,0,1,2,0,0,3,1,3,1,3,1,5,0,1,0,1,0,0,0,0,0,Bacteria,Chloroflexi,Anaerolineae,,,,
denovo653,5,0,5,5,1,6,1,2,0,2,5,0,1,8,5,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,JTB38,,
denovo198,5,1,3,8,1,4,3,1,0,2,3,0,0,1,0,4,2,1,3,0,1,0,1,0,1,0,0,1,0,7,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
denovo845,3,0,3,9,8,2,3,0,0,2,5,2,0,2,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidetes,Rhodothermi,Rhodothermales,Rhodothermaceae,,
denovo261,1,0,2,2,4,3,3,0,1,2,5,2,0,5,10,0,1,1,0,1,0,0,0,3,0,0,0,4,1,2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,,,
denovo154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,31,0,0,0,8,2,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
denovo1080,0,1,0,6,0,0,2,0,1,0,8,3,1,0,12,0,0,2,4,2,5,0,1,0,0,0,2,2,0,1,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,,
denovo263,0,0,0,12,4,0,1,2,0,3,14,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,8,0,3,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
denovo250,4,2,8,9,5,2,4,1,0,1,6,1,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
denovo1814,0,6,0,0,0,0,0,0,1,0,0,7,1,0,0,6,0,5,6,4,1,1,2,5,2,0,0,1,3,1,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
denovo442,3,0,1,8,7,5,2,0,0,4,7,0,0,7,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,
denovo457,9,1,5,1,4,1,2,1,0,1,10,6,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,JTB38,,
denovo632,2,0,4,1,1,1,0,0,0,2,1,0,0,0,1,0,0,0,11,2,5,1,1,0,7,6,0,1,5,0,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,,
denovo343,2,1,4,3,0,5,4,0,0,0,0,0,0,1,2,1,1,1,4,6,5,1,1,0,3,5,0,0,2,0,Bacteria,Bacteroidetes,Rhodothermi,Rhodothermales,Rhodothermaceae,,
denovo332,5,0,0,2,2,6,8,5,0,7,14,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
denovo337,0,1,1,0,0,0,0,0,1,2,1,17,4,1,2,2,0,11,0,0,0,1,0,2,0,0,0,0,6,0,Bacteria,Bacteroidetes,Saprospirae,Saprospirales,Saprospiraceae,,
denovo1210,6,0,6,4,2,9,2,2,1,1,1,0,1,2,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
denovo649,1,0,0,2,2,1,6,0,0,1,2,0,0,3,3,0,3,4,0,1,0,2,0,1,0,0,7,5,2,5,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Cellulomonadaceae,Demequina,
denovo1231,1,0,0,1,2,1,0,1,1,1,4,1,4,1,6,0,0,4,1,2,0,0,1,6,1,1,0,2,8,1,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
denovo470,1,10,0,0,1,0,1,0,3,2,5,8,2,2,2,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,
denovo371,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,9,10,4,1,1,2,2,12,0,0,5,0,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,
denovo645,5,0,2,2,2,8,1,2,0,1,4,1,2,1,0,5,1,4,0,0,0,2,0,1,0,0,2,2,0,3,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
denovo349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,27,0,0,0,2,0,0,0,0,0,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,
denovo222,4,0,0,17,7,0,12,2,1,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
denovo280,0,0,0,1,0,3,0,2,0,1,1,0,0,0,1,0,0,0,6,6,3,1,3,4,3,2,3,2,3,5,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,
denovo330,0,3,1,2,3,0,5,0,1,5,5,2,6,0,4,4,0,7,0,1,0,0,0,1,0,0,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,JTB38,,
denovo403,6,0,4,1,1,5,12,2,1,1,4,0,0,1,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
denovo444,1,5,0,0,0,0,1,0,4,0,3,5,2,2,0,3,0,13,3,2,3,0,2,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
denovo321,4,2,5,1,1,14,0,0,3,0,0,5,4,0,1,5,0,1,0,0,0,0,0,2,0,0,0,0,0,1,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
denovo555,1,2,1,5,10,0,0,0,2,0,4,0,1,5,9,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,,
denovo864,2,6,0,3,7,0,3,0,2,4,3,2,3,0,2,0,1,3,1,3,3,0,0,1,0,0,0,0,0,0,Bacteria,Planctomycetes,OM190,agg27,,,
denovo837,3,0,6,2,7,6,1,3,0,0,14,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Bacteria,Acidobacteria,Chloracidobacteria,RB41,Ellin6075,,
denovo564,1,4,0,1,2,2,1,1,3,0,0,2,6,0,0,6,0,19,0,1,0,0,0,0,0,0,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
denovo407,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,11,14,0,3,0,4,5,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
denovo1551,3,1,1,5,4,1,14,0,0,6,4,1,0,0,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
denovo315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,16,8,0,5,2,3,1,2,0,1,0,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Methylophaga,
denovo314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,15,0,3,0,12,1,0,0,0,0,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
denovo584,3,2,4,3,3,2,0,1,2,5,2,2,2,1,4,1,1,2,1,1,0,0,0,0,0,0,0,3,0,4,Bacteria,Verrucomicrobia,Pedosphaerae,Pedosphaerales,,,
denovo574,0,0,1,0,0,0,0,0,0,1,5,1,0,10,1,0,0,0,1,0,0,1,0,15,0,0,0,7,6,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
denovo2026,3,3,1,1,11,1,4,0,0,0,0,1,0,1,1,0,4,3,0,0,0,2,1,7,1,0,0,3,1,0,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
denovo579,2,0,3,1,0,6,2,1,0,3,1,0,5,1,4,0,0,7,0,0,0,1,0,4,0,0,0,2,4,2,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
denovo727,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,10,3,7,0,0,1,9,9,0,3,1,1,Bacteria,Gemmatimonadetes,Gemmatimonadetes,KD8-87,,,
denovo663,1,3,1,2,0,0,3,1,2,2,5,3,3,4,8,3,1,2,0,0,0,0,0,0,0,0,1,0,2,2,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
denovo286,7,1,2,2,0,5,4,2,0,0,2,3,0,3,5,3,0,1,1,1,0,0,0,1,0,0,3,0,1,1,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,NB1-i,,
denovo384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,0,0,0,19,6,0,0,1,0,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Synechococcus,
denovo481,3,0,3,0,0,2,0,0,1,0,1,1,3,0,4,1,0,3,2,3,0,0,2,2,0,1,0,4,12,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,,
denovo659,0,4,0,1,2,1,4,1,3,0,1,3,4,1,3,4,0,13,0,1,0,0,1,0,0,1,0,0,0,0,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
